delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,dispatch_time_year,dispatch_time_month,dispatch_time_week,dispatch_time_day,dispatch_time_day_name,dispatch_time_hour,customer_id,delivery_time_hours,is_missing_driver,is_missing_zone,is_missing_delivery_time,negative_delivery_time_flag,same_minute_delivery_flag,delivery_time_outlier_flag,delivery_time_zscore,delivery_time_z_outlier_flag,order_weekday,order_month,late_delivery_flag,high_value_order_flag,is_unfulfilled,delivered_flag,driver_delivery_count,zone_volume,fulfillment_rate,driver_utilization
DL00103,O00269,D004,V036,H04,2024-12-01 01:20:00,2024-12-01 21:58:15.862002,failed,6.26,2,0,1970-01-01 00:00:00.000000002,9.31,2024,12,48,1,Sunday,1,C0175,,0,1,1,0,0,0,,0,,,0,0,1,0,9,,,9
DL00104,O00390,D102,V111,H06,2024-03-06 12:50:00,2024-03-06 20:08:19.088413,ontime,8.75,0,0,1970-01-01 00:00:00.000000004,7.5,2024,3,10,6,Wednesday,12,C0150,,0,1,1,0,0,0,,0,,,0,0,0,1,13,,,13
DL00105,O00596,D020,V043,H01,2025-10-02 04:09:00,2025-10-02 10:54:51.626370,ontime,18.52,0,0,1970-01-01 00:00:00.000000003,20.45,2025,10,40,2,Thursday,4,C0394,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00106,O00039,D040,V015,H05,2025-08-01 08:30:00,2025-08-01 12:18:45.005907,ontime,18.02,0,0,1970-01-01 00:00:00.000000004,15.57,2025,8,31,1,Friday,8,C0351,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00107,O00175,D120,V074,H05,2025-12-19 20:22:00,2025-12-19 21:26:01.755844,ontime,6.47,1,0,1970-01-01 00:00:00.000000004,8.8,2025,12,51,19,Friday,20,C0562,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00108,O00620,D084,V009,H06,2024-11-08 01:38:00,2024-11-08 03:02:54.779512,ontime,13.73,1,0,1970-01-01 00:00:00.000000004,17.52,2024,11,45,8,Friday,1,C0467,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00109,O00019,D014,V083,H05,2024-03-31 09:02:00,2024-03-31 12:20:28.945640,ontime,16.7,1,0,1970-01-01 00:00:00.000000003,16.91,2024,3,13,31,Sunday,9,C0425,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00110,O00045,D024,V042,H03,2024-02-13 21:24:00,2024-02-14 01:15:37.449725,ontime,14.39,1,0,1970-01-01 00:00:00.000000004,8.64,2024,2,7,13,Tuesday,21,C0326,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00111,O00105,D081,V090,H06,2024-07-09 23:17:00,2024-07-09 22:43:25.075981,ontime,18.8,0,0,1970-01-01 00:00:00.000000005,20.02,2024,7,28,9,Tuesday,23,C0070,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00112,O00848,D068,V049,H05,2025-06-03 14:51:00,2025-06-03 20:37:51.660691,ontime,10.88,3,0,1970-01-01 00:00:00.000000003,8.03,2025,6,23,3,Tuesday,14,C0489,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00113,O00607,D072,V083,H05,2025-08-30 19:15:00,2025-08-31 06:58:55.972500,ontime,7.42,0,0,1970-01-01 00:00:00.000000002,15.7,2025,8,35,30,Saturday,19,C0576,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00114,O01196,D074,V114,H02,2024-04-12 03:31:00,2024-04-12 20:47:55.665668,delayed,16.99,0,0,1970-01-01 00:00:00.000000002,19.44,2024,4,15,12,Friday,3,C0109,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00115,O01132,D030,V116,H04,2025-05-04 01:04:00,2025-05-04 01:53:19.398895,ontime,18.75,1,0,1970-01-01 00:00:00.000000004,8.08,2025,5,18,4,Sunday,1,C0588,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00116,O00121,D023,V047,H06,2025-10-14 13:45:00,2025-10-15 08:06:51.715228,delayed,19.9,0,0,1970-01-01 00:00:00.000000002,21.64,2025,10,42,14,Tuesday,13,C0604,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00117,O00559,D080,V119,H06,2025-04-24 08:49:00,2025-04-24 23:39:56.698972,delayed,11.84,0,1,1970-01-01 00:00:00.000000002,17.91,2025,4,17,24,Thursday,8,C0167,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00118,O00660,D143,V004,H01,2024-06-05 01:27:00,2024-06-05 16:05:09.661481,failed,11.45,3,0,1970-01-01 00:00:00.000000002,8.94,2024,6,23,5,Wednesday,1,C0288,,0,1,1,0,0,0,,0,,,0,0,1,0,5,,,5
DL00119,O01011,D076,V037,H03,2024-02-28 07:57:00,2024-02-29 14:55:52.373220,failed,32.37,3,0,1970-01-01 00:00:00.000000001,25.09,2024,2,9,28,Wednesday,7,C0257,,0,1,1,0,0,0,,0,,,0,0,1,0,4,,,4
DL00120,O00007,D128,V047,H06,2024-05-05 22:10:00,2024-05-06 07:05:17.555250,delayed,9.07,1,1,1970-01-01 00:00:00.000000003,9.76,2024,5,18,5,Sunday,22,C0001,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00121,O00091,D078,V100,H05,2024-03-14 02:36:00,2024-03-14 09:52:56.769516,ontime,18.81,0,0,1970-01-01 00:00:00.000000003,11.62,2024,3,11,14,Thursday,2,C0564,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00122,O00434,D122,V092,H01,2025-10-25 21:25:00,2025-10-25 20:15:00.000000,ontime,29.52,4,0,1970-01-01 00:00:00.000000004,10.56,2025,10,43,25,Saturday,21,C0500,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00123,O00284,D030,V025,H04,2024-04-02 13:26:00,2024-04-03 09:11:28.202168,ontime,13.45,2,0,1970-01-01 00:00:00.000000004,12.86,2024,4,14,2,Tuesday,13,C0363,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00124,O00210,D113,V040,H05,2024-05-14 20:07:00,2024-05-15 00:02:59.084441,ontime,14.23,2,0,1970-01-01 00:00:00.000000004,19.49,2024,5,20,14,Tuesday,20,C0347,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00125,O00472,D021,V109,H05,2024-02-22 10:05:00,2024-02-22 12:39:44.134262,ontime,14.25,3,0,1970-01-01 00:00:00.000000003,12.59,2024,2,8,22,Thursday,10,C0636,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00126,O00547,D159,V001,H07,2024-04-09 14:36:00,2024-04-10 19:11:28.149157,delayed,17.68,0,0,1970-01-01 00:00:00.000000002,10.92,2024,4,15,9,Tuesday,14,C0640,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00127,O01072,D026,V099,H02,2024-10-05 00:19:00,2024-10-05 18:08:10.081712,delayed,16.56,2,0,1970-01-01 00:00:00.000000002,11.9,2024,10,40,5,Saturday,0,C0384,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00128,O00868,D089,V099,H07,2024-05-18 16:31:00,2024-05-18 18:54:46.916689,ontime,9.43,0,0,1970-01-01 00:00:00.000000004,10.47,2024,5,20,18,Saturday,16,C0037,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00129,O00425,D030,V078,H08,2024-11-27 08:41:00,2024-11-27 12:07:10.344970,ontime,21.27,3,0,1970-01-01 00:00:00.000000005,11.59,2024,11,48,27,Wednesday,8,C0550,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00130,O00400,D113,V042,H03,2025-06-20 08:41:00,2025-06-20 12:30:11.038552,ontime,17.1,0,0,1970-01-01 00:00:00.000000003,13.53,2025,6,25,20,Friday,8,C0426,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00131,O00890,D037,V096,H07,2025-07-05 10:26:00,2025-07-06 08:48:04.879458,ontime,16.59,0,0,1970-01-01 00:00:00.000000004,3.25,2025,7,27,5,Saturday,10,C0232,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00132,O00688,D058,V061,H03,2024-04-25 08:29:00,2024-04-25 16:02:10.123558,ontime,19.79,0,0,1970-01-01 00:00:00.000000004,5.66,2024,4,17,25,Thursday,8,C0332,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00133,O00761,D083,V070,H03,2025-08-12 05:33:00,2025-08-12 17:33:17.788692,ontime,17.73,1,0,1970-01-01 00:00:00.000000003,10.88,2025,8,33,12,Tuesday,5,C0237,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00134,O00334,D135,V071,H03,2024-05-23 12:01:00,2024-05-23 14:46:57.080638,ontime,13.27,0,0,1970-01-01 00:00:00.000000003,7.63,2024,5,21,23,Thursday,12,C0500,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00135,O00225,D069,V075,H03,2025-07-28 04:31:00,2025-07-29 01:14:21.599308,failed,10.34,2,0,1970-01-01 00:00:00.000000003,9.3,2025,7,31,28,Monday,4,C0290,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00136,O00527,D032,V106,H06,2024-04-05 06:41:00,2024-04-05 11:08:14.223396,ontime,4.06,1,0,1970-01-01 00:00:00.000000004,5.7,2024,4,14,5,Friday,6,C0203,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00137,O01216,D053,V109,H07,2025-08-28 20:12:00,2025-08-29 00:36:58.972872,delayed,13.46,2,0,1970-01-01 00:00:00.000000002,11.11,2025,8,35,28,Thursday,20,C0382,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00138,O00705,D019,V071,H04,2025-09-09 22:58:00,2025-09-10 05:00:03.368430,ontime,11.23,2,0,1970-01-01 00:00:00.000000004,15.22,2025,9,37,9,Tuesday,22,C0013,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00139,O01215,D140,V084,H05,2025-08-05 03:23:00,2025-08-05 12:37:39.102460,ontime,12.23,0,0,1970-01-01 00:00:00.000000003,13.59,2025,8,32,5,Tuesday,3,C0054,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00140,O00656,D079,V050,H06,2025-01-08 00:27:00,2025-01-08 08:59:38.123736,delayed,15.69,0,1,1970-01-01 00:00:00.000000002,11.96,2025,1,2,8,Wednesday,0,C0211,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00141,O00021,D166,V094,H04,2024-10-16 12:41:00,2024-10-16 12:59:34.243920,ontime,10.45,1,0,1970-01-01 00:00:00.000000004,7.89,2024,10,42,16,Wednesday,12,C0218,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00142,O00612,D158,V016,H08,2025-05-19 20:32:00,2025-05-20 00:33:51.964249,ontime,4.04,2,0,1970-01-01 00:00:00.000000003,15.78,2025,5,21,19,Monday,20,C0169,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00143,O00757,D026,V051,H04,2025-02-22 08:56:00,2025-02-23 01:28:41.984786,delayed,22.37,0,0,1970-01-01 00:00:00.000000003,19.33,2025,2,8,22,Saturday,8,C0466,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00144,O00170,D016,V016,H06,2024-06-24 09:02:00,2024-06-24 11:42:51.153127,ontime,25.98,4,0,1970-01-01 00:00:00.000000004,27.38,2024,6,26,24,Monday,9,C0005,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00145,O00668,D155,V081,H06,2025-07-11 00:42:00,2025-07-11 05:33:45.592088,ontime,29.37,2,0,1970-01-01 00:00:00.000000003,18.72,2025,7,28,11,Friday,0,C0649,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00146,O00058,D052,V094,H03,2025-12-16 06:56:00,2025-12-16 09:52:51.274465,ontime,22.04,0,0,1970-01-01 00:00:00.000000004,6.16,2025,12,51,16,Tuesday,6,C0083,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00147,O01116,D123,V017,H06,2024-11-13 14:46:00,2024-11-13 19:29:47.090691,ontime,1.21,1,0,1970-01-01 00:00:00.000000004,14.96,2024,11,46,13,Wednesday,14,C0556,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00148,O00817,D087,V120,H05,2025-12-31 09:02:00,2025-12-31 11:10:07.314150,ontime,16.75,1,0,1970-01-01 00:00:00.000000004,15.84,2025,12,1,31,Wednesday,9,C0391,,0,1,1,0,0,0,,0,,,0,0,0,1,12,,,12
DL00149,O00789,D024,V099,H08,2024-12-11 13:03:00,2024-12-11 17:56:25.028097,ontime,5.74,2,0,1970-01-01 00:00:00.000000003,3.72,2024,12,50,11,Wednesday,13,C0201,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00150,O01164,D083,V042,H07,2025-06-09 18:46:00,2025-06-10 07:04:10.945640,delayed,10.43,0,0,1970-01-01 00:00:00.000000002,10.61,2025,6,24,9,Monday,18,C0530,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00151,O00376,D131,V048,H03,2025-01-21 09:34:00,2025-01-21 19:14:52.380038,ontime,12.77,1,0,1970-01-01 00:00:00.000000004,10.12,2025,1,4,21,Tuesday,9,C0286,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00152,O00146,D121,V047,H01,2025-10-10 01:22:00,2025-10-10 13:11:11.345292,ontime,3.02,0,0,1970-01-01 00:00:00.000000004,8.34,2025,10,41,10,Friday,1,C0168,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00153,O00893,D115,V007,H01,2024-08-05 08:55:00,2024-08-06 02:10:16.054319,failed,12.85,1,0,1970-01-01 00:00:00.000000003,15.21,2024,8,32,5,Monday,8,C0391,,0,1,1,0,0,0,,0,,,0,0,1,0,3,,,3
DL00154,O00071,D018,V110,H08,2024-09-01 00:47:00,2024-09-01 02:07:26.317027,failed,7.04,1,0,1970-01-01 00:00:00.000000004,5.23,2024,9,35,1,Sunday,0,C0109,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00155,O00061,D048,V052,H02,2024-07-12 03:31:00,2024-07-12 08:43:58.748726,ontime,24.74,1,0,1970-01-01 00:00:00.000000004,18.46,2024,7,28,12,Friday,3,C0289,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00156,O01086,D100,V085,H08,2024-03-05 21:40:00,2024-03-06 10:03:18.736184,delayed,31.74,2,0,1970-01-01 00:00:00.000000002,17.62,2024,3,10,5,Tuesday,21,C0276,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00157,O01089,D144,V040,H06,2025-05-18 05:27:00,2025-05-18 08:03:36.606151,ontime,12.43,2,0,1970-01-01 00:00:00.000000005,13.52,2025,5,20,18,Sunday,5,C0035,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00158,O00643,D031,V072,H08,2025-04-10 19:05:00,2025-04-11 00:26:34.021654,delayed,29.34,3,0,1970-01-01 00:00:00.000000003,15.45,2025,4,15,10,Thursday,19,C0349,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00159,O00213,D120,V020,H05,2024-12-05 20:07:00,2024-12-06 08:13:18.738888,ontime,11.73,0,0,1970-01-01 00:00:00.000000005,21.25,2024,12,49,5,Thursday,20,C0512,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00160,O00874,D108,V085,H04,2024-06-15 16:06:00,2024-06-15 21:00:31.761224,ontime,16.67,1,0,1970-01-01 00:00:00.000000005,9.13,2024,6,24,15,Saturday,16,C0360,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00161,O00624,D055,V098,H01,2025-04-13 04:37:00,2025-04-14 05:10:40.320423,ontime,16.98,0,0,1970-01-01 00:00:00.000000004,11.8,2025,4,15,13,Sunday,4,C0117,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00162,O00854,D122,V071,H02,2024-09-01 04:30:00,2024-09-01 10:10:41.965568,ontime,25.94,0,0,1970-01-01 00:00:00.000000004,11.4,2024,9,35,1,Sunday,4,C0343,,0,1,1,0,0,0,,0,,,0,0,0,1,3,,,3
DL00163,O01007,D121,V056,H07,2024-09-24 08:50:00,2024-09-25 09:30:25.927484,delayed,9.31,0,0,1970-01-01 00:00:00.000000002,8.76,2024,9,39,24,Tuesday,8,C0556,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00164,O00066,D045,V120,H03,2024-06-21 11:36:00,2024-06-21 14:46:30.898358,ontime,17.31,0,0,1970-01-01 00:00:00.000000003,17.53,2024,6,25,21,Friday,11,C0421,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00165,O00852,D006,V022,H03,2025-07-13 18:06:00,2025-07-14 04:22:13.713354,delayed,8.64,0,1,1970-01-01 00:00:00.000000004,2.5,2025,7,28,13,Sunday,18,C0599,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00166,O00904,D091,V017,H04,2024-05-25 20:26:00,2024-05-26 10:51:28.099016,failed,24.07,0,0,1970-01-01 00:00:00.000000002,13.51,2024,5,21,25,Saturday,20,C0618,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00167,O00932,D116,V069,H08,2024-10-01 07:37:00,2024-10-01 19:14:50.088103,failed,19.44,0,0,1970-01-01 00:00:00.000000002,13.3,2024,10,40,1,Tuesday,7,C0221,,0,1,1,0,0,0,,0,,,0,0,1,0,7,,,7
DL00168,O00126,D100,V066,H01,2024-05-26 09:29:00,2024-05-27 03:28:20.235783,delayed,30.51,2,0,1970-01-01 00:00:00.000000004,18.34,2024,5,21,26,Sunday,9,C0146,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00169,O00996,D037,V115,H07,2025-04-26 07:29:00,2025-04-26 07:46:10.119404,ontime,10.5,2,0,1970-01-01 00:00:00.000000004,10.38,2025,4,17,26,Saturday,7,C0238,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00170,O00363,D020,V093,H04,2025-06-04 03:57:00,2025-06-04 05:40:45.827408,ontime,10.59,0,0,1970-01-01 00:00:00.000000004,10.74,2025,6,23,4,Wednesday,3,C0230,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00171,O01055,D096,V085,H07,2025-08-13 19:47:00,2025-08-13 23:52:05.486628,ontime,23.42,1,0,1970-01-01 00:00:00.000000004,13.6,2025,8,33,13,Wednesday,19,C0621,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00172,O00127,D132,V106,H06,2025-11-08 04:29:00,2025-11-08 16:24:08.173876,delayed,13.58,2,1,1970-01-01 00:00:00.000000004,11.2,2025,11,45,8,Saturday,4,C0572,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00173,O00459,D131,V026,H08,2025-11-28 08:52:00,2025-11-29 15:17:47.295669,delayed,15.37,0,0,1970-01-01 00:00:00.000000003,6.1,2025,11,48,28,Friday,8,C0478,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00174,O00162,D020,V066,H07,2025-12-14 04:21:00,2025-12-14 14:45:39.043652,ontime,9.9,2,0,1970-01-01 00:00:00.000000004,9.86,2025,12,50,14,Sunday,4,C0476,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00175,O00583,D036,V118,H03,2025-04-17 21:40:00,2025-04-18 00:57:45.636508,ontime,15.62,1,0,1970-01-01 00:00:00.000000003,9.26,2025,4,16,17,Thursday,21,C0469,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00176,O01200,D061,V116,H05,2024-02-23 08:31:00,2024-02-23 13:20:44.267798,ontime,16.02,0,0,1970-01-01 00:00:00.000000004,16.67,2024,2,8,23,Friday,8,C0433,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00177,O00164,D123,V045,H01,2024-03-23 14:11:00,2024-03-24 11:34:32.627966,ontime,8.31,0,0,1970-01-01 00:00:00.000000004,9.58,2024,3,12,23,Saturday,14,C0622,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00178,O01166,D024,V052,H05,2025-09-22 12:46:00,2025-09-22 22:06:17.558019,failed,13.01,2,1,1970-01-01 00:00:00.000000003,6.79,2025,9,39,22,Monday,12,C0053,,0,1,1,0,0,0,,0,,,0,0,1,0,8,,,8
DL00179,O00493,D016,V094,H08,2024-05-20 04:07:00,2024-05-20 19:35:01.117107,delayed,9.15,1,0,1970-01-01 00:00:00.000000002,12.14,2024,5,21,20,Monday,4,C0370,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00180,O00137,D135,V054,H08,2025-03-14 19:37:00,2025-03-15 06:15:52.917076,ontime,19.65,0,0,1970-01-01 00:00:00.000000004,14.94,2025,3,11,14,Friday,19,C0295,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00181,O00450,D073,V014,H02,2024-08-25 23:47:00,2024-08-25 23:58:42.961492,ontime,12.74,1,0,1970-01-01 00:00:00.000000005,14.37,2024,8,34,25,Sunday,23,C0527,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00182,O00096,D071,V102,H04,2024-07-13 18:06:00,2024-07-13 18:46:16.627804,ontime,7.62,0,0,1970-01-01 00:00:00.000000004,14.41,2024,7,28,13,Saturday,18,C0441,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00183,O00808,D049,V065,H05,2024-09-06 07:26:00,2024-09-06 12:08:53.674289,ontime,15.14,0,0,1970-01-01 00:00:00.000000004,13.23,2024,9,36,6,Friday,7,C0598,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00184,O01005,D023,V096,H07,2025-05-01 19:42:00,2025-05-03 02:37:43.403054,failed,13.78,0,0,1970-01-01 00:00:00.000000002,13.86,2025,5,18,1,Thursday,19,C0104,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00185,O01217,D008,V065,H01,2024-01-26 00:13:00,2024-01-26 11:26:56.498085,ontime,15.39,3,0,1970-01-01 00:00:00.000000004,13.61,2024,1,4,26,Friday,0,C0263,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00186,O00798,D006,V081,H06,2024-01-14 04:23:00,2024-01-14 07:07:14.801241,ontime,14.26,1,0,1970-01-01 00:00:00.000000004,4.79,2024,1,2,14,Sunday,4,C0547,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00187,O00439,D111,V069,H05,2024-03-05 22:08:00,2024-03-06 15:17:27.866312,failed,17.61,1,0,1970-01-01 00:00:00.000000001,16.92,2024,3,10,5,Tuesday,22,C0577,,0,1,1,0,0,0,,0,,,0,0,1,0,4,,,4
DL00188,O00739,D008,V075,H08,2025-04-13 23:14:00,2025-04-14 09:05:27.436648,ontime,5.37,0,0,1970-01-01 00:00:00.000000005,5.73,2025,4,15,13,Sunday,23,C0144,,0,1,1,0,0,0,,0,,,0,0,0,1,8,,,8
DL00189,O01227,D011,V118,H06,2024-11-05 11:52:00,2024-11-05 18:23:23.067031,failed,14.51,1,0,1970-01-01 00:00:00.000000002,12.83,2024,11,45,5,Tuesday,11,C0282,,0,1,1,0,0,0,,0,,,0,0,1,0,6,,,6
DL00190,O00875,D039,V003,H07,2025-10-31 23:21:00,2025-11-01 08:44:27.167343,ontime,2.25,0,0,1970-01-01 00:00:00.000000004,7.74,2025,10,44,31,Friday,23,C0027,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00191,O00755,D161,V006,H08,2025-08-21 05:02:00,2025-08-21 12:04:57.236329,ontime,13.55,0,0,1970-01-01 00:00:00.000000003,21.6,2025,8,34,21,Thursday,5,C0014,,0,1,1,0,0,0,,0,,,0,0,0,1,2,,,2
DL00192,O00118,D095,V112,H04,2025-08-18 22:16:00,2025-08-19 03:23:10.590397,ontime,14.13,0,0,1970-01-01 00:00:00.000000004,16.49,2025,8,34,18,Monday,22,C0087,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00193,O00032,D017,V013,H08,2025-09-16 00:28:00,2025-09-15 23:38:00.000000,ontime,14.01,4,0,1970-01-01 00:00:00.000000003,9.08,2025,9,38,16,Tuesday,0,C0297,,0,1,1,0,0,0,,0,,,0,0,0,1,10,,,10
DL00194,O00422,D053,V110,H01,2025-08-07 09:57:00,2025-08-07 22:44:40.533037,delayed,8.77,2,0,1970-01-01 00:00:00.000000002,9.97,2025,8,32,7,Thursday,9,C0034,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00195,O00462,D162,V028,H06,2025-03-03 20:56:00,2025-03-04 07:39:20.158477,delayed,13.0,1,0,1970-01-01 00:00:00.000000001,10.71,2025,3,10,3,Monday,20,C0381,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00196,O00469,D111,V009,H08,2024-09-19 00:27:00,2024-09-19 00:29:59.873621,ontime,13.83,1,0,1970-01-01 00:00:00.000000003,12.41,2024,9,38,19,Thursday,0,C0186,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00197,O00478,D163,V053,H02,2025-04-21 00:07:00,2025-04-21 01:03:50.907972,ontime,11.17,0,0,1970-01-01 00:00:00.000000005,2.84,2025,4,17,21,Monday,0,C0521,,0,1,1,0,0,0,,0,,,0,0,0,1,6,,,6
DL00198,O00465,D156,V111,H04,2024-12-08 07:33:00,2024-12-08 12:46:07.626495,delayed,8.01,0,0,1970-01-01 00:00:00.000000003,10.98,2024,12,49,8,Sunday,7,C0149,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00199,O00821,D086,V088,H05,2025-01-25 03:15:00,2025-01-25 08:28:34.398516,ontime,24.31,1,0,1970-01-01 00:00:00.000000004,18.49,2025,1,4,25,Saturday,3,C0266,,0,1,1,0,0,0,,0,,,0,0,0,1,5,,,5
DL00200,O00406,D160,V106,H06,2025-01-05 13:23:00,2025-01-05 14:10:14.767186,ontime,31.46,2,0,1970-01-01 00:00:00.000000004,16.38,2025,1,1,5,Sunday,13,C0631,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00201,O00008,D036,V041,H03,2024-04-03 20:22:00,2024-04-03 20:46:56.611810,ontime,14.08,0,0,1970-01-01 00:00:00.000000005,12.87,2024,4,14,3,Wednesday,20,C0157,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
DL00202,O01057,D028,V054,H06,2025-03-23 12:38:00,2025-03-23 18:02:58.624138,delayed,19.31,2,0,1970-01-01 00:00:00.000000003,17.41,2025,3,12,23,Sunday,12,C0579,,0,1,1,0,0,0,,0,,,0,0,0,1,7,,,7
DL00203,O00901,D107,V086,H08,2025-12-08 09:18:00,2025-12-08 16:36:10.578825,delayed,9.36,2,0,1970-01-01 00:00:00.000000004,7.69,2025,12,50,8,Monday,9,C0222,,0,1,1,0,0,0,,0,,,0,0,0,1,4,,,4
DL00204,O00025,D108,V062,H08,2025-01-10 22:15:00,2025-01-11 05:19:27.680020,ontime,11.32,1,0,1970-01-01 00:00:00.000000004,15.67,2025,1,2,10,Friday,22,C0297,,0,1,1,0,0,0,,0,,,0,0,0,1,11,,,11
DL00205,O00375,D039,V024,H03,2024-09-17 23:26:00,2024-09-18 02:13:34.429413,ontime,7.16,3,0,1970-01-01 00:00:00.000000004,12.58,2024,9,38,17,Tuesday,23,C0012,,0,1,1,0,0,0,,0,,,0,0,0,1,9,,,9
